"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.818643920E2,3.131534576E1,-8.832954407E1,-1.891709900E1
4.818943600E2,3.086093521E1,-8.822915649E1,-1.952247620E1
4.819243290E2,3.117517471E1,-8.807913971E1,-1.979985046E1
4.819542970E2,3.148407745E1,-8.800466156E1,-2.033860779E1
4.819842650E2,3.112477112E1,-8.790389252E1,-2.034916687E1
4.820142340E2,3.100192261E1,-8.779208374E1,-2.019294739E1
4.820442020E2,3.118046951E1,-8.782713318E1,-1.936891174E1
4.820741700E2,3.135021973E1,-8.782145691E1,-1.865580750E1
4.821041390E2,3.127465057E1,-8.775832367E1,-1.813732910E1
4.821341070E2,3.215122223E1,-8.721781158E1,-1.849711609E1
4.821640750E2,3.275488281E1,-8.676411438E1,-1.814028931E1
4.821940440E2,3.369208145E1,-8.657891846E1,-1.840286255E1
4.822240120E2,3.464953232E1,-8.598176575E1,-1.978016663E1
4.822539810E2,3.563212204E1,-8.539938354E1,-2.015290833E1
4.822839490E2,3.652641678E1,-8.504036713E1,-2.033891296E1
4.823139170E2,3.693079758E1,-8.488426971E1,-2.096708679E1
4.823438855E2,3.680983353E1,-8.457112122E1,-2.294779968E1
4.823738535E2,3.628818130E1,-8.448399353E1,-2.401799011E1
4.824038215E2,3.491495132E1,-8.490865326E1,-2.403886414E1
4.824337905E2,3.318809891E1,-8.523484039E1,-2.419779968E1
4.824637585E2,3.175580597E1,-8.584225464E1,-2.452714539E1
4.824937265E2,3.001938248E1,-8.651345062E1,-2.488502502E1
4.825236955E2,2.910764694E1,-8.654603577E1,-2.557466125E1
4.825536635E2,2.764062881E1,-8.660887146E1,-2.632423401E1
4.825836315E2,2.702878952E1,-8.672820282E1,-2.779096985E1
4.826136005E2,2.659580994E1,-8.663509369E1,-2.845216370E1
4.826435685E2,2.660511017E1,-8.654031372E1,-3.002467346E1
4.826735375E2,2.744524384E1,-8.571412659E1,-3.222517395E1
4.827035055E2,2.816897964E1,-8.497433472E1,-3.323841858E1
4.827334735E2,2.776558304E1,-8.465494537E1,-3.394895935E1
4.827634425E2,2.716350937E1,-8.470599365E1,-3.455384827E1
4.827934105E2,2.574463272E1,-8.498812103E1,-3.472666931E1
4.828233785E2,2.470742416E1,-8.551377869E1,-3.398539734E1
4.828533475E2,2.350137711E1,-8.602128601E1,-3.358625793E1
4.828833155E2,2.214994812E1,-8.708393860E1,-3.183573914E1
4.829132835E2,2.015545654E1,-8.767655945E1,-3.036369324E1
4.829432525E2,1.903260040E1,-8.851705933E1,-2.864515686E1
4.829732205E2,1.818271637E1,-8.942367554E1,-2.676655579E1
4.830031885E2,1.884354782E1,-9.005895996E1,-2.490925598E1
4.830331575E2,1.926337433E1,-8.995072937E1,-2.463761902E1
4.830631255E2,2.014324951E1,-8.994820404E1,-2.404536438E1
4.830930935E2,2.059603500E1,-8.976004791E1,-2.359071350E1
4.831230625E2,2.153978729E1,-8.991360474E1,-2.304148865E1
4.831530305E2,2.206219864E1,-9.013842010E1,-2.167768860E1
4.831829985E2,2.203147888E1,-9.059912109E1,-2.057707214E1
4.832129675E2,2.211835098E1,-9.092128754E1,-1.946733093E1
4.832429355E2,2.252366257E1,-9.090402222E1,-1.894764709E1
4.832729045E2,2.317986679E1,-9.062312317E1,-1.889195251E1
4.833028725E2,2.365850449E1,-9.016798401E1,-2.023439026E1
4.833328405E2,2.342575836E1,-9.011571503E1,-2.147737122E1
4.833628095E2,2.271483612E1,-9.026709747E1,-2.147294617E1
4.833927775E2,2.158400345E1,-9.060948181E1,-2.228718567E1
4.834227455E2,2.153692627E1,-9.074412537E1,-2.219111633E1
4.834527145E2,2.179682922E1,-9.067533875E1,-2.158076477E1
4.834826825E2,2.254967499E1,-9.049833679E1,-2.065269470E1
4.835126505E2,2.378240204E1,-9.035166931E1,-2.002531433E1
4.835426195E2,2.401984787E1,-9.052616882E1,-1.893812561E1
4.835725875E2,2.380932999E1,-9.037519073E1,-1.824215698E1
4.836025555E2,2.394363785E1,-9.075759888E1,-1.780065918E1
4.836325245E2,2.366194153E1,-9.061949921E1,-1.704325867E1
4.836624925E2,2.432569122E1,-9.072286224E1,-1.637538147E1
4.836924605E2,2.475509644E1,-9.078871918E1,-1.569175720E1
4.837224295E2,2.511758041E1,-9.075512695E1,-1.530914307E1
4.837523975E2,2.530015564E1,-9.063415527E1,-1.528599548E1
4.837823665E2,2.564269257E1,-9.046468353E1,-1.559449768E1
4.838123345E2,2.617266464E1,-9.045641327E1,-1.583065796E1
4.838423025E2,2.688478470E1,-9.056230164E1,-1.617837524E1
4.838722715E2,2.736431885E1,-9.043450928E1,-1.578686523E1
4.839022395E2,2.752948380E1,-9.042607117E1,-1.604255676E1
4.839322075E2,2.771442413E1,-9.063637543E1,-1.585202026E1
4.839621765E2,2.761624527E1,-9.073051453E1,-1.558476257E1
4.839921445E2,2.687869644E1,-9.083144379E1,-1.521084595E1
4.840221125E2,2.621762085E1,-9.155776215E1,-1.457722473E1
4.840520815E2,2.502417374E1,-9.201028442E1,-1.411396790E1
4.840820495E2,2.393314362E1,-9.262621307E1,-1.384172058E1
4.841120175E2,2.373597717E1,-9.245361328E1,-1.381993103E1
4.841419865E2,2.381547928E1,-9.266986847E1,-1.341976929E1
4.841719545E2,2.302400589E1,-9.287715149E1,-1.333851624E1
4.842019225E2,2.213830948E1,-9.301127625E1,-1.364987183E1
4.842318915E2,2.137910461E1,-9.324870300E1,-1.452017212E1
4.842618595E2,2.068410110E1,-9.334187317E1,-1.530198669E1
4.842918285E2,1.986708069E1,-9.355390167E1,-1.622262573E1
4.843217965E2,1.948431778E1,-9.357204437E1,-1.741403198E1
4.843517653E2,1.918517685E1,-9.324652100E1,-1.799282837E1
4.843817343E2,1.879631805E1,-9.314581299E1,-1.855891418E1
4.844117023E2,1.908419418E1,-9.312279510E1,-1.882057190E1
4.844416703E2,1.957669449E1,-9.291578674E1,-1.911305237E1
4.844716393E2,2.003040695E1,-9.275266266E1,-1.903248596E1
4.845016073E2,2.084411621E1,-9.231171417E1,-1.886885071E1
4.845315753E2,2.108651352E1,-9.240090179E1,-1.840324402E1
4.845615443E2,2.186740494E1,-9.200067139E1,-1.759651184E1
4.845915123E2,2.273376846E1,-9.194033051E1,-1.693006897E1
