"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.841172292E0,3.966988325E-1,-1.937092066E0,-5.002506375E-1
9.871139292E0,3.055532873E-1,-1.882632136E0,-4.429780245E-1
9.901106292E0,2.621322870E-1,-1.893922329E0,-3.696539402E-1
9.931073292E0,2.562814355E-1,-1.933630466E0,-4.180451632E-1
9.961040292E0,1.564471722E-1,-1.701530814E0,-5.036386847E-1
9.991007292E0,6.557622552E-2,-2.110502481E0,-4.590012431E-1
1.002097429E1,-5.254022311E-3,-2.187799454E0,-4.551995397E-1
1.005094129E1,-2.228327841E-2,-1.972846746E0,-5.917323232E-1
1.008090829E1,1.652067900E-1,-2.094751358E0,-6.377446651E-1
1.011087529E1,1.927588731E-1,-2.129424334E0,-5.778557658E-1
1.014084229E1,1.874524951E-1,-1.604699135E0,-5.585850477E-1
1.017080929E1,3.735396266E-1,-1.967459679E0,-5.314536095E-1
1.020077629E1,6.075722575E-1,-1.765552163E0,-4.961547852E-1
1.023074329E1,5.740140080E-1,-1.445587158E0,-6.226392388E-1
1.026071029E1,4.664176404E-1,-1.568672895E0,-7.632663250E-1
1.029067729E1,4.001088738E-1,-1.775588870E0,-7.126143575E-1
1.032064429E1,4.478164017E-1,-1.328194618E0,-7.111973763E-1
1.035061129E1,3.754027486E-1,-1.028771400E0,-7.286520600E-1
1.038057829E1,3.726394475E-2,-6.569895148E-1,-6.815345883E-1
1.041054529E1,6.917249877E-3,-7.295223475E-1,-4.191376865E-1
1.044051229E1,6.154365465E-2,-6.992138028E-1,-1.397968531E-1
1.047047929E1,2.604345381E-1,-4.375001788E-1,-8.275535889E-3
1.050044629E1,3.036440313E-1,-4.337776303E-1,3.958790004E-2
1.053041329E1,2.292142808E-1,-3.278862536E-1,7.556404918E-2
1.056038029E1,1.473087966E-1,8.409740776E-2,4.511707649E-2
1.059034729E1,2.773667276E-1,1.328326911E-1,8.624971658E-2
1.062031429E1,3.906037211E-1,1.931663901E-1,9.378562123E-2
1.065028129E1,5.001747608E-1,1.510212719E-1,1.286547035E-1
1.068024829E1,5.672827959E-1,-1.046280786E-1,1.566930264E-1
1.071021529E1,3.922033906E-1,8.504872769E-2,9.595827013E-2
1.074018229E1,2.003292181E-2,-5.615201779E-3,9.859080613E-2
1.077014929E1,-1.203271449E-1,5.620983243E-2,7.274037600E-2
1.080011629E1,-1.048918255E-2,9.923622012E-2,1.217349246E-1
1.083008329E1,1.472646147E-1,1.874927804E-2,1.151171252E-1
1.086004967E1,1.934251785E-1,-1.256426573E-1,1.168258488E-1
1.089001667E1,1.956631094E-1,-2.556885779E-1,1.458684504E-1
1.091998367E1,2.291787267E-1,-2.484078556E-1,8.208864182E-2
1.094995067E1,2.367608845E-1,-2.424456626E-1,-4.454478249E-2
1.097991767E1,2.186841369E-1,-1.463344395E-1,-8.578778803E-2
1.100988467E1,1.861572415E-1,-3.423357606E-1,-5.412626639E-2
1.103985167E1,1.066747978E-1,-3.866274953E-1,-2.313673496E-2
1.106981867E1,-2.776421979E-2,-3.743683100E-1,2.503155358E-2
1.109978567E1,-1.357807368E-1,-2.967708111E-1,7.673587650E-2
1.112975267E1,-7.783281058E-2,-1.839662343E-1,1.657138318E-1
1.115971967E1,-9.502273798E-2,6.316979229E-2,1.636925787E-1
1.118968667E1,-8.921302110E-2,1.576133221E-1,8.983581513E-2
1.121965367E1,-1.331521571E-1,4.673355818E-1,2.102212794E-2
1.124962067E1,-1.457152814E-1,6.220604181E-1,1.668014750E-2
1.127958767E1,-1.765438020E-1,5.765326619E-1,9.274310619E-2
1.130955467E1,-8.863975853E-2,6.845331788E-1,1.282749325E-1
1.133952167E1,-1.023079976E-1,8.012424707E-1,7.630790770E-2
1.136948867E1,-2.132684365E-2,9.646626115E-1,3.408938646E-4
1.139945567E1,-6.051299628E-3,1.005426526E0,-5.497007072E-2
1.142942267E1,4.677375779E-2,1.207282186E0,-8.921390399E-3
