"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.974695941E2,4.967439270E1,3.710432434E1,-2.800732422E1
1.974846011E2,4.756347275E1,3.991033936E1,-2.785723877E1
1.974996081E2,4.337346649E1,4.469805908E1,-2.777655029E1
1.975146151E2,4.118503571E1,4.646450806E1,-2.827294922E1
1.975296221E2,3.737264252E1,4.862924194E1,-2.989245605E1
1.975446291E2,3.569674301E1,4.926290894E1,-3.088183594E1
1.975596361E2,3.329546356E1,4.979998779E1,-3.276275635E1
1.975746431E2,3.266510010E1,4.973150635E1,-3.370867920E1
1.975896501E2,3.171987915E1,4.948851013E1,-3.519287109E1
1.976046571E2,3.146106720E1,4.904289246E1,-3.578887939E1
1.976196641E2,3.227209473E1,4.802949524E1,-3.662725830E1
1.976346711E2,3.281640625E1,4.751426697E1,-3.678271484E1
1.976496781E2,3.491799927E1,4.595788574E1,-3.693157959E1
1.976646861E2,3.628670883E1,4.512971497E1,-3.668109131E1
1.976796931E2,3.955243683E1,4.316011047E1,-3.550439453E1
1.976947001E2,4.120944214E1,4.215594482E1,-3.476861572E1
1.977097071E2,4.431109238E1,4.042630005E1,-3.342791748E1
1.977247141E2,4.582336044E1,3.966477966E1,-3.243707275E1
1.977397211E2,4.729407501E1,3.908238220E1,-3.088299561E1
1.977547281E2,4.730317688E1,3.943811035E1,-3.040899658E1
1.977697351E2,4.687894440E1,4.024162292E1,-3.015332031E1
1.977847421E2,4.534773254E1,4.185470581E1,-3.016473389E1
1.977997491E2,4.422379303E1,4.279536438E1,-3.075183105E1
1.978147561E2,4.192338562E1,4.420330811E1,-3.220141602E1
1.978297631E2,4.089841843E1,4.483192444E1,-3.303741455E1
1.978447701E2,3.856925964E1,4.585287476E1,-3.477752686E1
1.978597771E2,3.725636292E1,4.624778748E1,-3.590454102E1
1.978747841E2,3.432066345E1,4.714572144E1,-3.778381348E1
1.978897911E2,3.272539902E1,4.751663208E1,-3.873992920E1
1.979047991E2,3.043745422E1,4.882449341E1,-3.986773682E1
1.979198061E2,2.946103668E1,4.943640137E1,-3.979064941E1
1.979348131E2,2.730181885E1,5.141293335E1,-3.865515137E1
