"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.458801958E0,7.129593939E-2,1.439104825E-1,2.600851282E-2
7.488697958E0,8.157166839E-2,2.037702799E-1,3.609238565E-2
7.518592958E0,8.395843208E-2,5.271676555E-2,-2.252334356E-2
7.548488958E0,5.582910404E-2,4.044108093E-2,-5.475424230E-2
7.578383958E0,1.046880055E-2,1.645389646E-1,-3.991302475E-2
7.608278958E0,-3.034320101E-2,9.551772475E-2,-5.719380826E-2
7.638174958E0,-4.960628226E-2,6.375476718E-2,-6.648493558E-2
7.668069958E0,-6.662126631E-2,6.670925766E-2,-8.332611620E-2
7.697964958E0,-5.288801715E-2,9.808484465E-2,-1.094324887E-1
7.727860958E0,4.295959603E-3,1.394613236E-1,-1.112131104E-1
7.757755583E0,5.029441044E-2,6.617769133E-3,-1.044408157E-1
7.787651583E0,3.856330179E-3,8.700569719E-2,-8.217461407E-2
7.817546583E0,5.672292784E-2,2.575994730E-1,-4.689830542E-2
7.847441583E0,8.273808658E-2,2.010128349E-1,-6.644381583E-2
7.877337583E0,8.666430414E-2,-4.099213704E-2,-1.114160046E-1
7.907232583E0,1.187213063E-1,-9.282296151E-2,-1.542356014E-1
7.937127583E0,1.412211359E-1,-3.983220458E-2,-1.546101868E-1
7.967023583E0,1.388810277E-1,-2.626608126E-2,-1.354744136E-1
7.996918583E0,7.573805749E-2,-3.785840794E-2,-1.101139113E-1
8.026814583E0,2.948250063E-2,9.514933825E-2,-6.615606695E-2
8.056709583E0,3.352401033E-2,1.049207672E-1,-6.887091696E-2
8.086604583E0,8.453150839E-2,3.677783534E-2,-1.320636123E-1
8.116500583E0,1.394760311E-1,2.794697136E-2,-1.984653473E-1
8.146395583E0,1.589905471E-1,6.832940131E-2,-2.093994915E-1
8.176291583E0,1.242269054E-1,1.049875990E-1,-1.924381405E-1
8.206186583E0,9.943166375E-2,1.488336027E-1,-1.797006577E-1
8.236081583E0,7.934487611E-2,1.780486405E-1,-1.562024802E-1
8.265977583E0,5.915540084E-2,1.725768596E-1,-1.249347031E-1
8.295872583E0,6.685292721E-2,1.640038192E-1,-1.057782471E-1
8.325767583E0,8.269785345E-2,1.659198850E-1,-9.077791870E-2
8.355663583E0,1.039897501E-1,1.900102496E-1,-8.720254898E-2
8.385558583E0,1.116314977E-1,1.952751130E-1,-9.679692984E-2
8.415454583E0,1.119776070E-1,1.619393975E-1,-1.154165715E-1
8.445349583E0,1.144899204E-1,1.167113408E-1,-1.130353212E-1
8.475244583E0,8.572876453E-2,1.197704449E-1,-8.270104229E-2
8.505140583E0,9.872664511E-2,1.515797675E-1,-7.430146635E-2
8.535035583E0,1.293995529E-1,1.728012860E-1,-7.560056448E-2
8.564931583E0,1.514997780E-1,1.036824360E-1,-7.450991869E-2
8.594826583E0,1.420907378E-1,6.129381061E-2,-8.113955706E-2
8.624721583E0,1.302324682E-1,1.036105305E-2,-1.010136232E-1
8.654617583E0,9.400107712E-2,-5.229346827E-2,-1.088580787E-1
8.684512583E0,5.367394537E-2,-1.065167561E-1,-1.057515368E-1
8.714407583E0,1.832876727E-2,-1.227566451E-1,-9.285867959E-2
8.744303583E0,2.243352681E-2,-7.060976326E-2,-7.548505813E-2
8.774199250E0,2.890836261E-2,-1.300331857E-2,-4.563622922E-2
8.804095250E0,4.112842306E-2,4.486562312E-2,-2.580813132E-2
8.833990250E0,4.571438581E-2,9.418523312E-2,-5.137953535E-2
8.863885250E0,3.465618193E-2,1.869432777E-1,-6.908049434E-2
8.893781250E0,2.497687563E-2,1.820007116E-1,-7.145732641E-2
8.923676250E0,2.879842371E-2,8.723114431E-2,-5.459620431E-2
8.953572250E0,5.525215715E-2,-1.782209054E-2,-2.731131949E-2
8.983467250E0,1.671319455E-1,-2.111887783E-1,2.795066871E-2
9.013362250E0,3.460896909E-1,-4.458891153E-1,7.883790135E-2
9.043258250E0,6.262946129E-1,-8.867139220E-1,9.685453027E-2
9.073153250E0,9.415788054E-1,-1.276898503E0,1.607550383E-1
9.103048250E0,1.219660521E0,-1.258629799E0,2.303071022E-1
9.132944250E0,1.297975898E0,-1.255095243E0,1.823331267E-1
9.162839250E0,1.192980886E0,-1.106490493E0,2.669751048E-1
9.192735250E0,9.773275852E-1,-1.132196546E0,4.249217808E-1
9.222630250E0,5.846362114E-1,-1.117837071E0,5.068771243E-1
9.252525250E0,2.019647658E-1,-1.415550113E0,6.242897511E-1
9.282421250E0,-9.842295200E-2,-1.531885982E0,8.507143259E-1
9.312316250E0,-3.961543739E-1,-1.096977949E0,1.076350093E0
9.342212250E0,-4.490800500E-1,-7.436456084E-1,1.091331720E0
9.372107250E0,-3.066294193E-1,-8.137612939E-1,9.789351225E-1
9.402002250E0,-2.201350331E-1,-1.266066194E0,8.752981424E-1
9.431898250E0,-1.344592869E-1,-1.525958776E0,8.219735026E-1
9.461793250E0,-5.992659554E-2,-1.396248817E0,7.495931387E-1
9.491688250E0,1.620812118E-1,-1.340435505E0,6.740112901E-1
9.521584250E0,2.665775418E-1,-1.514962077E0,6.398631334E-1
9.551479250E0,2.275363058E-1,-1.667412758E0,6.222362518E-1
9.581375250E0,1.883231699E-1,-1.765345335E0,6.385073662E-1
9.611270250E0,1.708870679E-1,-1.836739659E0,6.071828008E-1
9.641165250E0,1.373089999E-1,-1.760897636E0,5.401248336E-1
9.671061250E0,1.235892922E-1,-1.731162667E0,4.727784991E-1
9.700956250E0,5.303737894E-2,-1.757308841E0,3.983707726E-1
9.730852250E0,-5.393320695E-2,-1.695430040E0,3.563047945E-1
9.760746583E0,-1.829026639E-1,-1.749157310E0,3.059872985E-1
9.790641583E0,-3.292366266E-1,-1.664080858E0,2.366116196E-1
9.820537583E0,-3.821887672E-1,-1.469248891E0,1.354239434E-1
9.850432583E0,-4.240059853E-1,-1.476155281E0,5.080572888E-2
9.880327583E0,-5.008087754E-1,-1.431175113E0,-1.997858286E-2
9.910223583E0,-5.989813805E-1,-1.226255536E0,-2.595604025E-2
9.940118583E0,-6.123921275E-1,-1.124038696E0,3.613393009E-2
9.970014583E0,-6.213014722E-1,-1.064797878E0,4.875057191E-2
9.999909583E0,-6.826012135E-1,-8.359708786E-1,2.696020342E-2
1.002980458E1,-6.672798395E-1,6.004241295E-4,2.111596800E-2
1.005970058E1,-4.501234293E-1,-1.252508461E-1,-1.081079468E-1
1.008959558E1,-6.802447885E-2,-1.017910838E0,-2.099699527E-1
1.011949158E1,-2.614718974E-1,-9.296348095E-1,-2.285972238E-1
1.014938658E1,-7.082602382E-1,-4.105785191E-1,-1.381291896E-1
1.017928158E1,-7.358608842E-1,-4.540763199E-1,-4.207455367E-2
1.020917758E1,-5.420052409E-1,-7.355112433E-1,-2.442966960E-2
1.023907258E1,-4.498705864E-1,-7.773198485E-1,-5.194146186E-2
1.026896858E1,-4.070600271E-1,-8.410891294E-1,-5.700595304E-2
1.029886358E1,-4.142419398E-1,-7.134058475E-1,-1.327483263E-2
1.032875858E1,-3.839340806E-1,-5.310438275E-1,4.026509449E-2
1.035865458E1,-3.354353607E-1,-5.813621879E-1,2.745158225E-2
1.038854958E1,-3.601431847E-1,-6.742099524E-1,-3.168480471E-2
1.041844558E1,-4.075639546E-1,-7.632627487E-1,-8.323858678E-2
1.044834058E1,-4.074873328E-1,-8.576803803E-1,-1.000313386E-1
1.047823558E1,-3.914209902E-1,-9.063477516E-1,-8.225450665E-2
1.050813158E1,-3.807244599E-1,-8.827612400E-1,-6.120099500E-2
1.053802658E1,-3.453712463E-1,-8.955520988E-1,-3.472042829E-2
1.056792158E1,-2.635183930E-1,-9.399202466E-1,-1.326128282E-2
1.059781758E1,-2.101912946E-1,-9.693709612E-1,1.400095597E-2
1.062771258E1,-1.610435545E-1,-1.049552321E0,-8.296772838E-3
1.065760858E1,-2.043148316E-2,-1.085198760E0,-4.174220189E-2
1.068750358E1,9.114079922E-2,-9.486995339E-1,1.189576276E-2
1.071739858E1,-8.928865939E-2,-1.156906366E0,5.769023299E-2
1.074729458E1,-1.259978414E-1,-1.146309614E0,2.881346270E-2
1.077719008E1,-2.339049801E-2,-1.268647671E0,-7.063642889E-2
1.080708608E1,-6.865990907E-2,-1.100936532E0,-3.309503570E-2
1.083698108E1,-1.531198025E-1,-1.019228697E0,-1.038162503E-2
1.086687608E1,-1.415295452E-1,-9.770558476E-1,-8.213425055E-3
1.089677208E1,-1.294650286E-1,-7.888832092E-1,-2.136688866E-2
1.092666708E1,-1.014903635E-1,-7.759064436E-1,-1.044934615E-1
1.095656308E1,-8.683402836E-2,-8.108515143E-1,-1.830134541E-1
1.098645808E1,-9.238392860E-2,-6.610316038E-1,-2.063729465E-1
1.101635308E1,-8.448404819E-2,-4.147829115E-1,-2.172588110E-1
1.104624908E1,-3.529866785E-2,-2.026825100E-1,-2.268975526E-1
1.107614408E1,-2.251319587E-2,-2.564488910E-2,-1.936772019E-1
1.110604008E1,-1.200394705E-2,4.615554586E-2,-2.250128686E-1
1.113593508E1,2.870214544E-2,2.542103529E-1,-2.422346622E-1
