"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.252125701E2,5.233491453E1,4.863905619E0,4.502771497E0,NaN,NaN,3.500000000E1,1.632972908E1
4.312225291E2,5.233490368E1,4.863908040E0,4.561519623E0,NaN,NaN,3.500000000E1,1.943852806E1
4.316252730E2,5.233490067E1,4.863909358E0,4.586653501E0,NaN,NaN,3.500000000E1,1.669308281E1
4.330557380E2,5.233489843E1,4.863910091E0,4.602987289E0,NaN,NaN,3.500000000E1,1.619597244E1
4.390660520E2,5.233490691E1,4.863907296E0,4.622478962E0,NaN,NaN,3.500000000E1,1.940091896E1
4.395893151E2,5.233491098E1,4.863906335E0,4.652405500E0,NaN,NaN,3.500000000E1,1.678168297E1
4.411672090E2,5.233490137E1,4.863909338E0,4.672017574E0,NaN,NaN,3.500000000E1,1.638521576E1
4.471775600E2,5.233490179E1,4.863909146E0,4.650063753E0,NaN,NaN,3.500000000E1,1.945443726E1
4.476998250E2,5.233490394E1,4.863908624E0,4.640567243E0,NaN,NaN,3.500000000E1,1.680996513E1
4.492381200E2,5.233490713E1,4.863907685E0,4.634391606E0,NaN,NaN,3.500000000E1,1.636136436E1
4.552485710E2,5.233491395E1,4.863905575E0,4.669964135E0,NaN,NaN,3.500000000E1,1.944774628E1
4.557767891E2,5.233491744E1,4.863904569E0,4.666442394E0,NaN,NaN,3.500000000E1,1.681165504E1
4.573499891E2,5.233490622E1,4.863908013E0,4.664148450E0,NaN,NaN,3.500000000E1,1.639582062E1
4.633606970E2,5.233491353E1,4.863913231E0,4.654793203E0,NaN,NaN,3.500000000E1,1.945763397E1
4.633652080E2,5.233491547E1,4.863914200E0,4.645426095E0,NaN,NaN,3.500000000E1,1.632903481E1
4.693733840E2,5.233491502E1,4.863908938E0,4.647069275E0,NaN,NaN,3.500000000E1,1.943734550E1
4.698726480E2,5.233491511E1,4.863906818E0,4.659634769E0,NaN,NaN,3.500000000E1,1.677997780E1
4.714448240E2,5.233490297E1,4.863909557E0,4.667868853E0,NaN,NaN,3.500000000E1,1.637885284E1
4.774559280E2,5.233490207E1,4.863909183E0,4.667639971E0,NaN,NaN,3.500000000E1,1.945305443E1
4.783370000E2,5.233490524E1,4.863908249E0,4.670691013E0,NaN,NaN,3.500000000E1,1.712226677E1
4.808864831E2,5.233490881E1,4.863907097E0,4.672815800E0,NaN,NaN,3.500000000E1,1.740126801E1
4.868968130E2,5.233492133E1,4.863922910E0,4.637371540E0,NaN,NaN,3.500000000E1,1.974215317E1
4.870623710E2,5.233492461E1,4.863926181E0,4.631609082E0,NaN,NaN,3.500000000E1,1.664602089E1
4.930712390E2,5.233494266E1,4.863906323E0,4.647380531E0,NaN,NaN,3.500000000E1,1.952742577E1
4.950595580E2,5.233492906E1,4.863904580E0,4.634083807E0,NaN,NaN,3.500000000E1,1.802636528E1
4.965703450E2,5.233491071E1,4.863907779E0,4.626574218E0,NaN,NaN,3.500000000E1,1.694476891E1
