"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.491143475E1,-2.300068972E-2,-9.129550159E-2,-1.177103348E-1
8.494138775E1,5.569004218E-2,4.685256958E-2,-2.395318105E-1
8.497134175E1,1.470379129E-1,1.917126596E-1,-2.730222863E-1
8.500129475E1,3.819183455E-1,2.963357198E-1,-2.343171905E-1
8.503124775E1,6.608277547E-1,1.885539937E-1,-2.619938163E-1
8.506120075E1,8.596661968E-1,7.683358312E-2,-2.881935086E-1
8.509115375E1,6.795873767E-1,-3.302484012E-1,-8.050738871E-2
8.512110675E1,2.138829076E-1,-4.485288030E-1,9.555344403E-2
8.515106075E1,-2.757954380E-1,-2.013085252E-1,2.844646661E-1
8.518101375E1,-6.278948475E-1,-1.719724596E-2,3.055129248E-1
8.521096675E1,-7.852580387E-1,4.582989156E-2,2.786022842E-1
8.524091975E1,-7.830743960E-1,2.027229667E-3,2.877994062E-1
8.527087275E1,-5.904065938E-1,2.402211607E-2,1.767355649E-1
8.530082575E1,-1.037689099E-1,2.544731641E-1,3.076781122E-1
8.533077975E1,-3.285170406E0,1.078692005E0,1.463702504E0
8.536073275E1,3.505808072E0,-2.028842914E0,-4.873572385E0
8.539068575E1,7.524284810E-1,-4.247218645E-1,2.374553692E0
8.542063875E1,-1.353885508E0,8.515358627E-1,1.630425918E0
8.545059175E1,5.491960026E-1,7.413211101E-1,-7.510935616E-1
8.548054475E1,3.187824498E-1,3.791334629E-3,-1.013953387E0
8.551049875E1,4.497852600E-1,-4.625685525E-1,-7.929759979E-2
8.554045175E1,1.681193272E-1,-1.452974617E-2,7.264820462E-1
8.557040475E1,4.219314270E-3,5.018372834E-2,-2.396323095E-1
8.560035775E1,-7.814553386E-2,-8.553540945E-2,-4.607752115E-1
8.563031075E1,2.967942512E-1,-8.923494279E-2,-3.927118671E-1
8.566026375E1,7.002884936E-1,-1.315529966E-1,-3.435771292E-1
8.569021675E1,3.252417959E-1,-5.886199039E-1,-2.413683478E-1
8.572017075E1,1.292974149E-1,-4.063627768E-1,-3.109186757E-1
8.575012375E1,1.233570915E-1,4.297294199E-1,-2.854447142E-1
8.578007675E1,2.906027990E-1,3.768822849E-1,-2.367414826E-1
8.581002942E1,3.691261726E-1,-1.983702993E-1,-2.148974727E-1
8.583998242E1,2.664988036E-1,-2.105915648E-1,-2.310609126E-1
8.586993642E1,-5.843106156E-2,-2.472465903E-1,2.854592409E-3
8.589988942E1,-3.572149558E-1,-1.076413929E-2,1.864431671E-1
8.592984242E1,-5.028021470E-1,1.684840107E-1,2.791437364E-1
8.595979542E1,-2.602972832E-1,2.596438569E-1,1.770513511E-1
8.598974842E1,-1.092916965E-1,7.013910592E-2,1.340825021E-1
8.601970142E1,-6.023531131E-2,4.245487869E-2,4.089156711E-1
