"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.356424500E0,8.340760469E-1,-3.260639310E-1,2.027997077E-1
4.371441500E0,7.822354436E-1,-5.742799640E-1,6.776040792E-2
4.386458500E0,7.396433949E-1,-6.777591705E-1,-6.963668764E-2
4.401474500E0,7.068843842E-1,-7.459890842E-1,-5.165902153E-2
4.416491500E0,5.971714854E-1,-8.441897631E-1,5.847504735E-2
4.431508500E0,5.225722790E-1,-9.799447060E-1,2.187926918E-1
4.446525500E0,5.192815065E-1,-1.036420107E0,3.476203680E-1
4.461541500E0,5.149897933E-1,-9.856525660E-1,2.673026025E-1
4.476558500E0,4.463787377E-1,-7.891286612E-1,1.000035480E-1
4.491575500E0,3.669089377E-1,-5.400654078E-1,-9.711437672E-2
4.506591500E0,1.527689993E-1,-1.718578339E-1,-2.091479897E-1
4.521608500E0,-1.534295380E-1,2.626640499E-1,-3.119175136E-1
4.536625500E0,-4.898442626E-1,5.401163697E-1,-4.186168909E-1
4.551642500E0,-7.583553791E-1,7.284094095E-1,-4.987956882E-1
4.566658500E0,-8.713153005E-1,8.990806341E-1,-5.005885959E-1
4.581675500E0,-8.905853629E-1,8.372473717E-1,-3.370659947E-1
4.596692500E0,-8.847577572E-1,5.754009485E-1,-1.319291741E-1
4.611709500E0,-9.261569381E-1,2.343472987E-1,-1.684557274E-2
4.626725500E0,-8.789545894E-1,-1.872537732E-1,1.256347895E-1
4.641742500E0,-8.189994097E-1,-4.453846514E-1,2.856111228E-1
4.656759500E0,-6.564780474E-1,-4.260713756E-1,2.629682124E-1
4.671775500E0,-2.145498991E-1,-3.068708777E-1,1.471236534E-2
4.686792500E0,2.774495780E-1,-1.287255734E-1,-2.744773924E-1
4.701809500E0,6.750366092E-1,8.831752837E-2,-4.731097817E-1
4.716826500E0,8.924853802E-1,3.648438454E-1,-4.363936484E-1
4.731842500E0,9.139242768E-1,6.516383290E-1,-2.471245974E-1
4.746859500E0,8.654832840E-1,9.314148426E-1,-9.241053462E-2
4.761876500E0,7.682536244E-1,1.067234278E0,-2.470510080E-4
4.776893500E0,6.317363381E-1,9.169091582E-1,-1.816648804E-2
4.791909500E0,4.180788100E-1,6.436455250E-1,-4.453037307E-2
4.806926500E0,1.338946968E-1,3.884963095E-1,-8.321527392E-2
4.821943500E0,-1.396726668E-1,2.034700066E-1,-1.051530614E-1
4.836960500E0,-2.461596429E-1,9.975428134E-2,-1.525170207E-1
4.851976500E0,-9.337513149E-2,-2.995930985E-2,-1.258403361E-1
4.866993500E0,2.812064588E-1,-2.752519846E-1,6.709125824E-3
4.882010500E0,8.041775823E-1,-5.651512146E-1,2.299709767E-1
4.897026500E0,1.288078189E0,-7.759261727E-1,4.350705743E-1
4.912043500E0,1.500577569E0,-8.197966218E-1,5.024124980E-1
4.927060500E0,1.294540048E0,-8.680151105E-1,5.349461436E-1
4.942077500E0,8.557496071E-1,-9.251787663E-1,5.759646893E-1
4.957093500E0,2.725991607E-1,-9.728686810E-1,6.446036696E-1
4.972110500E0,-3.436546922E-1,-9.176257253E-1,7.271255255E-1
4.987127500E0,-7.832418680E-1,-7.226039767E-1,7.325892448E-1
5.002144500E0,-8.693304062E-1,-4.996145666E-1,6.256404519E-1
5.017160500E0,-7.241269946E-1,-4.000303149E-1,5.094144344E-1
5.032177500E0,-4.668208063E-1,-4.477736950E-1,4.200912118E-1
5.047194500E0,-1.998604238E-1,-5.255186558E-1,3.462521136E-1
5.062211500E0,2.446135879E-2,-5.680581331E-1,2.277031094E-1
5.077227500E0,2.771494985E-1,-5.785275102E-1,3.754762933E-2
5.092244500E0,5.495056510E-1,-5.017172694E-1,-1.188644469E-1
5.107261500E0,7.300195098E-1,-3.190931976E-1,-1.450148076E-1
5.122278500E0,7.631952763E-1,3.211649507E-2,-1.114696264E-1
5.137294500E0,6.175517440E-1,5.612550974E-1,-6.612835824E-2
5.152311500E0,3.597455323E-1,1.124032021E0,-1.251253635E-1
5.167328250E0,1.342300326E-1,1.574735284E0,-2.535506189E-1
5.182344250E0,-3.997398540E-2,1.879331350E0,-3.579475880E-1
