"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.332754542E0,-4.413964844E1,1.582519531E0,1.539167786E1
5.347830542E0,-4.404487610E1,2.595336914E0,1.458631897E1
5.362906542E0,-4.360324097E1,4.179290771E0,1.454592896E1
5.377981542E0,-4.357685852E1,4.799560547E0,1.478662109E1
5.393057542E0,-4.358929443E1,5.698516846E0,1.504769897E1
5.408133542E0,-4.361476135E1,6.311706543E0,1.537477112E1
5.423209542E0,-4.368450928E1,7.523376465E0,1.531605530E1
5.438285542E0,-4.397453308E1,8.316741943E0,1.497409058E1
5.453361542E0,-4.404821777E1,1.061712646E1,1.488867188E1
5.468436542E0,-4.388630676E1,1.158566284E1,1.478578186E1
5.483512542E0,-4.320275879E1,1.338769531E1,1.492274475E1
5.498588542E0,-4.277459717E1,1.440258789E1,1.506488037E1
5.513664542E0,-4.163624573E1,1.608282471E1,1.560733032E1
5.528740542E0,-4.112818909E1,1.720275879E1,1.614233398E1
5.543816542E0,-4.014448547E1,1.904513550E1,1.654412842E1
5.558891542E0,-3.953067017E1,1.993347168E1,1.633802795E1
5.573967542E0,-3.877142334E1,2.148852539E1,1.622660828E1
5.589043542E0,-3.838366699E1,2.192364502E1,1.608975220E1
5.604119542E0,-3.790733337E1,2.296481323E1,1.608189392E1
5.619195542E0,-3.773825073E1,2.329534912E1,1.582363892E1
5.634271542E0,-3.746945190E1,2.393331909E1,1.557981873E1
5.649347542E0,-3.724615479E1,2.420608521E1,1.553433228E1
5.664422542E0,-3.702108765E1,2.469140625E1,1.527955627E1
5.679498542E0,-3.694114685E1,2.499752808E1,1.498347473E1
5.694574542E0,-3.670097351E1,2.542712402E1,1.437026978E1
5.709650542E0,-3.657450867E1,2.564263916E1,1.418035889E1
5.724726542E0,-3.641229248E1,2.648068237E1,1.356230164E1
5.739802542E0,-3.613546753E1,2.678088379E1,1.353567505E1
5.754877542E0,-3.589653015E1,2.720257568E1,1.319746399E1
5.769953542E0,-3.568948364E1,2.725277710E1,1.304924011E1
5.785029542E0,-3.568005371E1,2.754251099E1,1.264160156E1
5.800105542E0,-3.540046692E1,2.794808960E1,1.249702454E1
5.815181542E0,-3.532981873E1,2.793963623E1,1.231652832E1
5.830257542E0,-3.524021912E1,2.815960693E1,1.216931152E1
5.845333542E0,-3.464120483E1,2.891873169E1,1.174476624E1
5.860408542E0,-3.392840576E1,2.968569946E1,1.192018127E1
5.875484542E0,-3.237562561E1,3.118276978E1,1.207022095E1
5.890560542E0,-3.182348633E1,3.184356689E1,1.245301819E1
5.905636542E0,-3.162573242E1,3.222262573E1,1.210491943E1
5.920712542E0,-3.150624084E1,3.231787109E1,1.212919617E1
5.935788542E0,-3.120515442E1,3.274853516E1,1.160469055E1
5.950863542E0,-3.089767456E1,3.309536743E1,1.113377380E1
5.965939542E0,-3.040528870E1,3.375628662E1,1.046742249E1
5.981015542E0,-2.987069702E1,3.409307861E1,1.062622070E1
